id,name,age,email,start_date,end_date,source_system,record_type,region
6807,Person 6807,22,user6807@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6808,Person 6808,25,user6808@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6809,Person 6809,20,user6809@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6810,Person 6810,50,user6810@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6811,Person 6811,33,user6811@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6812,Person 6812,65,user6812@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6813,Person 6813,39,user6813@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6814,Person 6814,25,user6814-example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6815,Person 6815,82,user6815@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6816,Person 6816,23,user6816@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6817,Person 6817,25,user6817@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6818,Person 6818,51,user6818@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6819,Person 6819,49,user6819@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6820,Person 6820,87,user6820@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6821,Person 6821,89,user6821@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6822,Person 6822,71,user6822@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6823,Person 6823,47,user6823@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6824,Person 6824,-35,user6824@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6825,Person 6825,24,user6825@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6826,Person 6826,18,user6826@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6827,Person 6827,28,user6827@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6828,Person 6828,80,user6828@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6829,Person 6829,54,user6829@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6830,Person 6830,31,user6830@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6831,Person 6831,27,user6831@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6832,Person 6832,82,user6832@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6833,Person 6833,-19,user6833@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6834,Person 6834,32,user6834@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6835,Person 6835,44,user6835@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6836,Person 6836,18,user6836@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6837,Person 6837,44,user6837@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6838,Person 6838,37,user6838@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6839,Person 6839,88,user6839@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6840,Person 6840,40,user6840@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6841,Person 6841,47,user6841@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6842,Person 6842,76,user6842@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6843,Person 6843,27,user6843@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6844,Person 6844,91,user6844@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6845,Person 6845,66,user6845@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6846,Person 6846,25,user6846@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6847,Person 6847,90,user6847@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6848,Person 6848,51,user6848@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6849,Person 6849,61,user6849@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6850,Person 6850,91,user6850@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6851,Person 6851,88,user6851@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6852,Person 6852,90,user6852@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6853,Person 6853,74,user6853@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6854,Person 6854,,user6854@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6855,Person 6855,82,user6855@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6856,Person 6856,85,user6856@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6857,Person 6857,89,user6857@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6858,Person 6858,65,user6858@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6859,Person 6859,59,user6859@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6860,Person 6860,76,user6860@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6861,Person 6861,77,user6861@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6862,Person 6862,45,user6862@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6863,Person 6863,36,user6863@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6864,Person 6864,19,user6864@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6865,Person 6865,992,user6865@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6866,Person 6866,24,user6866-example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6867,Person 6867,,user6867@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6868,Person 6868,49,user6868@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6869,Person 6869,77,user6869@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6870,Person 6870,73,user6870@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6871,Person 6871,,user6871@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6872,Person 6872,69,user6872@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6873,Person 6873,52,user6873@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6874,Person 6874,50,user6874@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6875,Person 6875,85,user6875@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6876,Person 6876,80,user6876@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6877,Person 6877,27,user6877@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6878,Person 6878,90,user6878@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6879,Person 6879,41,user6879@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6880,Person 6880,941,user6880@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6881,Person 6881,91,user6881@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6882,Person 6882,84,user6882@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6883,Person 6883,88,user6883@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6884,Person 6884,80,user6884@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6885,Person 6885,60,user6885@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6886,Person 6886,79,user6886@example.com,2024-06-01,2024-01-01,MODERN,STREAM,UK
6887,Person 6887,27,user6887@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6888,Person 6888,24,user6888@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6889,Person 6889,22,user6889@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6890,Person 6890,23,user6890@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6891,Person 6891,22,user6891@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6892,Person 6892,26,user6892@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6893,Person 6893,32,user6893@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6894,Person 6894,66,user6894@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6895,Person 6895,38,user6895@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6896,Person 6896,39,user6896@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6897,Person 6897,90,user6897@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6898,Person 6898,74,user6898@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6899,Person 6899,23,user6899@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6900,Person 6900,41,user6900@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6901,Person 6901,78,user6901@example.com,2024-06-01,2024-01-01,MODERN,STREAM,US
6902,Person 6902,79,user6902@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6903,Person 6903,42,user6903@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6904,Person 6904,58,user6904@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6905,Person 6905,60,user6905@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6906,Person 6906,37,user6906-example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6907,Person 6907,46,user6907@example.com,2024-06-01,2024-01-01,MODERN,STREAM,APAC
6908,Person 6908,79,user6908@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6909,Person 6909,58,user6909@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6910,Person 6910,57,user6910@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6911,Person 6911,70,user6911@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6912,Person 6912,87,user6912@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6913,Person 6913,23,user6913@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6914,Person 6914,64,user6914@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6915,Person 6915,70,user6915@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6916,Person 6916,74,user6916@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6917,Person 6917,58,user6917@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6918,Person 6918,29,user6918@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6919,Person 6919,356,user6919@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6920,Person 6920,60,user6920@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6921,Person 6921,83,user6921@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6922,Person 6922,77,user6922@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6923,Person 6923,55,user6923@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6924,Person 6924,61,user6924@example.com,2024-06-01,2024-01-01,MODERN,STREAM,EU
6925,Person 6925,68,user6925-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6926,Person 6926,19,user6926@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6927,Person 6927,86,user6927@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6928,Person 6928,80,user6928@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6929,Person 6929,,user6929@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6930,Person 6930,37,user6930@example.com,2024-06-01,2024-01-01,MODERN,STREAM,UK
6931,Person 6931,73,user6931@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6932,Person 6932,73,user6932@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6933,Person 6933,58,user6933@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6934,Person 6934,82,user6934@example.com,2024-06-01,2024-01-01,MODERN,STREAM,UK
6935,Person 6935,79,user6935@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6936,Person 6936,80,user6936@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6937,Person 6937,37,user6937@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6938,Person 6938,50,user6938@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6939,Person 6939,30,user6939@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6940,Person 6940,29,user6940@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6941,Person 6941,49,user6941@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6942,Person 6942,31,user6942@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6943,Person 6943,83,user6943@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6944,Person 6944,25,user6944@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6945,Person 6945,46,user6945@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6946,Person 6946,28,user6946@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6947,Person 6947,57,user6947@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6948,Person 6948,35,user6948@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6949,Person 6949,63,user6949@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6950,Person 6950,46,user6950@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6951,Person 6951,18,user6951@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6952,Person 6952,39,user6952@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6953,Person 6953,33,user6953@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6954,Person 6954,86,user6954@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6955,Person 6955,50,user6955@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6956,Person 6956,82,user6956@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6957,Person 6957,65,user6957@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6958,Person 6958,37,user6958@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6959,Person 6959,,user6959@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6960,Person 6960,42,user6960@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6961,Person 6961,60,user6961@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6962,Person 6962,56,user6962@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6963,Person 6963,38,user6963@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6964,Person 6964,58,user6964@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6965,Person 6965,25,user6965@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6966,Person 6966,35,user6966@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6967,Person 6967,62,user6967@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6968,Person 6968,59,user6968@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6969,Person 6969,37,user6969@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6970,Person 6970,53,user6970@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6971,Person 6971,90,user6971@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,APAC
6972,Person 6972,51,user6972-example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6973,Person 6973,,user6973@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6974,Person 6974,48,user6974@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6975,Person 6975,47,user6975@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6976,Person 6976,27,user6976@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6977,Person 6977,37,user6977@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6978,Person 6978,82,user6978-example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,UK
6979,Person 6979,-3,user6979@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6980,Person 6980,46,user6980-example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6981,Person 6981,34,user6981@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6982,Person 6982,65,user6982@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6983,Person 6983,478,user6983@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6984,Person 6984,54,user6984@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6985,Person 6985,60,user6985@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6986,Person 6986,45,user6986@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6987,Person 6987,53,user6987@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6988,Person 6988,796,user6988@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6989,Person 6989,59,user6989-example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6990,Person 6990,25,user6990@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6991,Person 6991,29,user6991@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6992,Person 6992,74,user6992@example.com,2024-01-01,2024-06-01,MODERN,STREAM,EU
6993,Person 6993,72,user6993@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,US
6994,Person 6994,57,user6994@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6995,Person 6995,58,user6995@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
6996,Person 6996,49,user6996@example.com,2024-01-01,2024-06-01,LEGACY_A,BATCH,EU
6997,Person 6997,30,user6997@example.com,2024-01-01,2024-06-01,MODERN,STREAM,US
6998,Person 6998,80,user6998@example.com,2024-01-01,2024-06-01,MODERN,STREAM,UK
6999,Person 6999,40,user6999@example.com,2024-01-01,2024-06-01,MODERN,STREAM,APAC
